-7.172281702999452,0.823006836836490,6.783591254684932,-0.396972700894737
-7.121003581566661,1.317993645598510,6.801823289246951,0.100444104904885
-6.726763109037780,5.279328849746206,7.111080234663159,4.065436456172594
-6.349166511987019,9.241622816509706,7.591005133299819,8.016024300501675
-5.952822538921584,13.202186430735191,8.101267280665434,11.963972545287209
-5.558616824797475,17.162499361517501,8.611917756872264,15.912377361651696
-5.173569368278071,21.123042621207553,8.967488476505022,19.875189951865647
-4.780930263109810,25.082360399543507,9.368140847703382,23.834759839531593
-4.379020498377238,29.040400314428886,9.792985880124787,27.792837642603914
-3.955838218187516,32.996400196452797,10.188787823230587,31.753746460391305
-3.595655091133745,36.958079625642419,10.623912406731057,35.711043445213278
-3.166645433497640,40.913995040400664,11.003387473266281,39.672873146752032
-2.744879357705527,44.870889981052969,11.421786709035157,43.630828816399131
-2.336919093984984,48.829298600496081,11.835255978787425,47.588782599356918
-1.918663899143228,52.786969137850917,12.197320841428409,51.550991622709681
-1.533267661420430,56.747609279354819,12.535951642226822,55.515108155042576
-1.098735325088157,60.703990102595583,12.956989567576922,59.471924361308318
-0.742239018651732,64.667223026463546,13.342123216958026,63.431855564753654
-0.314920140566858,68.624245319446032,13.755371978641518,67.389304866231768
0.063792616796815,72.585524179525592,14.217422582946774,71.342465810288019
0.494432253400538,76.542220464373329,14.539918079011963,75.307903968508469
0.930957604589429,80.498365564618993,14.941153321951610,79.266462634606796
1.348602207278343,84.456130058530192,15.378207282184356,83.221921706698907
1.732977850561487,88.416776058482995,15.775745827625961,87.180922115399113
2.141337206099435,92.375260798345863,16.198317090329056,91.137799126062546
2.595219011623784,96.329681564016951,16.630789413391977,95.093896406367449
3.008261141007881,100.287638341216010,17.050609506035489,99.051212434191100
3.373630802961319,104.249730416468353,17.484133602368221,103.007438679830642
3.792215287852592,108.207075347829004,17.788725355112337,106.975136772390002
4.229318763031069,112.162727591978637,18.161486430360309,110.936963637909358
4.639681019132758,116.120667800474664,18.593554160353765,114.893716780567345
5.014596018455217,120.081678922360794,18.956460787529490,118.856657764721206
5.397432208837629,124.041978172161507,19.378632466502573,122.814437107233502
5.781696685149385,128.002181805796084,19.738310385563484,126.777657555248908
6.156912121271935,131.963292229183963,20.076833752909394,130.742508715203030
6.516474461651280,135.925929282042517,20.210235153795452,134.725031713794493
